"","lat","lng","class","info","height"
"1532",-47.5425,-72.94166,"LightGreen","Cordon los Nadis - 1780m",1780
"1533",-44.69666,-73.07583,"LightGreen","Monte Mentolat - 1620m",1620
"1534",-32.30416,-69.68083,"Yellow","Cerro del Tambillo - 5680m",5680
"1535",-19.8325,-67.64583,"Yellow","Cerro Tunupa - 5321m",5321
"1536",-34.91833,-69.99416,"Blue","Cerro Risco Plateado - 4999m",4999
"1537",-47.675,-72.25166,"Green","Cerro Penitentes - 2943m",2943
"1538",-43.19416,-72.79416,"Green","Volc�n Corcovado - 2300m",2300
"1539",-42.1625,-71.83416,"Green","Cerro Aguja Sur - 2230m",2230
"1540",-42.95583,-71.66166,"Green","Cerro Situaci�n - 2250m",2250
"1541",-23.2925,-67.6175,"Orange","Cerro Pili - 6046m",6046
"1542",-19.14583,-68.69833,"Yellow","Cerro Carabaya - 5869m",5869
"1543",-21.2925,-67.9675,"Yellow","Cerro Tomasamil - 5830m",5830
"1544",-11.90583,-75.0525,"Yellow","Cerro Jallacate - 5567m",5567
"1545",7.1025,-75.96916,"DeepGreen","Cerro Paramillo - 3730m",3730
"1546",-50.535,-73.3575,"Green","Cerro Pietrobelli - 2850m",2850
"1547",-39.93166,-72.03,"Green","Volc�n Choshuenco - 2422m",2422
"1548",-47.2975,-73.11166,"Green","Cerro Puno - 2200m",2200
"1549",0.96,-63.34,"LightGreen","Tulu Tuloi II - 1780m",1780
"1550",-5.5325,-79.245,"DeepGreen","Cerro Bravo - 3970m",3970
"1551",-21.44833,-68.07083,"Yellow","Callej�n Ca�apa - 5900m",5900
"1552",-25.35083,-67.64666,"Yellow","Cerro Tebenquicho - 5810m",5810
"1553",0.95583,-77.88666,"Blue","Nevado de Cumbal - 4760m",4760
"1554",-35.2725,-70.58166,"Blue","Volc�n Peteroa - 4084m",4084
"1555",-39.42083,-71.93916,"Green","Volc�n Villarrica - 2860m",2860
"1556",-9.45166,-74.67833,"Green","Pico Sira - 2450m",2450
"1557",4.56916,-64.35666,"Green","Meseta del Cerro Jaua - 2395m",2395
"1558",7.70166,-77.7275,"LightGreen","Alto de Nique - 1730m",1730
"1559",-29.58916,-69.44916,"Orange","Colang�il - 6122m",6122
"1560",-20.91833,-66.03583,"Yellow","Cerro Chorolque - 5520m",5520
"1561",-1.47,-78.445,"Yellow","Volc�n Tungurahua - 5016m",5016
"1562",-0.54083,-77.62666,"DeepGreen","Volc�n Sumaco - 3790m",3790
"1563",9.5275,-70.11333,"DeepGreen","Pico el Turmal - 3560m",3560
"1564",-42.37194,-71.76666,"Green","Cerro Anexo - 2480m",2480
"1565",-47.05333,-73.06583,"Green","Cordon Soler - 2150m",2150
"1566",-45.84666,-72.20916,"LightGreen","Cerro de la Paloma - 1995m",1995
"1567",-45.19833,-72.26333,"LightGreen","Pt. 1830 - 1830m",1830
"1568",-48.10416,-73.38,"LightGreen","Peninsula Videau HP - 1580m",1580
"1569",-43.26416,-71.74416,"Green","Cerro Conico - 2271m",2271
"1570",3.935,-74.11,"Blue","Paramo el Nevado - 4250m",4250
"1571",-27.3,-68.80833,"Orange","Tres Quebradas  - 6239m",6239
"1572",-14.65333,-69.22833,"Orange","Chaupi Orco - 6044m",6044
"1573",11.11277,-74.03388,"Green","Cuchilla San Lorenzo - 2866m",2866
"1574",-47.42583,-73.1875,"Green","Cerro Desfiladero - 2300m",2300
"1575",-51.37916,-72.84916,"LightGreen","Cerro Tenerife - 1590m",1590
"1576",-49.32083,-74.5025,"LightGreen","Isla Wellington HP - 1520m",1520
"1577",-52.325,-73.38,"LightGreen","Monte Burney - 1520m",1520
"1578",-8.685,-77.79083,"Yellow","Nevado Champara - 5735m",5735
"1579",0.26083,-78.18083,"Blue","Cerro Imbabura - 4634m",4634
"1580",-19.54166,-64.66,"Blue","Cerro Photulo Punta - 4284m",4284
"1581",-38.38083,-71.58666,"Green","Volc�n Lonquimay - 2865m",2865
"1582",-26.06583,-64.89166,"Green","Cerro Castillejos - 2480m",2480
"1583",-42.79916,-72.44583,"Green","Volc�n Minchinmavida - 2450m",2450
"1584",-44.07111,-72.01694,"Green","Tres Hermanos - 2010m",2010
"1585",-48.46916,-72.39166,"Green","Sierra de Sangra - 2200m",2200
"1586",10.3225,-70.63083,"Green","Cerro el Cerron - 2100m",2100
"1587",-27.03333,-68.29583,"Orange","Cerro de Incahuasi - 6621m",6621
"1588",-45.57916,-72.33,"LightGreen","Cerro Cuatro Puntas - 1810m",1810
"1589",-51.64583,-72.8575,"LightGreen","Cerro Monumento Moore - 1538m",1538
"1590",-1.66333,-78.40916,"Yellow","Cerro Altar - 5319m",5319
"1591",-33.10333,-70.06583,"Orange","Nevado el Plomo - 6070m",6070
"1592",0.0425,-91.33722,"LightGreen","Volc�n Wolf - 1707m",1707
"1593",-0.92833,-91.40944,"LightGreen","Volc�n Cerro Azul - 1689m",1689
"1594",-0.35361,-91.52416,"LightGreen","Volc�n La Cumbre - 1494m",1494
"1595",67.58138,128.14027,"Green","Khrebet Orulgan HP - 2409m",2409
"1596",68.3575,140.07694,"Green","Khrebet Saltaga-Tas HP - 2021m",2021
"1597",61.88805,171.1675,"Green","Ledyakaya - 2453m",2453
"1598",65.17555,146.0075,"DeepGreen","Pik Pobeda - 3003m",3003
"1599",65.28361,141.80111,"Green","Gora Chen - 2690m",2690
"1600",66.59361,144.77638,"Green","Momskiy Khrebet HP - 2480m",2480
"1601",65.21472,149.08,"Green","Arga-Tas HP - 2400m",2400
"1602",62.60333,140.93916,"Green","Pik Mus-Khaya - 2959m",2959
"1603",61.6,142.83472,"Green","Hakandya - 2615m",2615
"1604",67.81666,178.29,"LightGreen","Chantalskiy Khrebet HP - 1887m",1887
"1605",46.85305,-121.76027,"Blue","Mt. Rainier - 4392m",4392
"1606",36.57861,-118.29194,"Blue","Mt. Whitney - 4418m",4418
"1607",41.40888,-122.19472,"Blue","Mt. Shasta - 4317m",4317
"1608",39.11777,-106.44527,"Blue","Mt. Elbert - 4399m",4399
"1609",48.77666,-121.81444,"DeepGreen","Mt. Baker - 3286m",3286
"1610",33.81472,-116.67944,"DeepGreen","San Jacinto Peak - 3304m",3304
"1611",34.09944,-116.825,"DeepGreen","San Gorgonio Mtn. - 3506m",3506
"1612",36.27166,-115.69555,"DeepGreen","Charleston Peak - 3633m",3633
"1613",46.2025,-121.49111,"DeepGreen","Mt. Adams - 3742m",3742
"1614",47.80138,-123.71083,"Green","Mt. Olympus - 2429m",2429
"1615",45.37361,-121.69583,"DeepGreen","Mt. Hood - 3426m",3426
"1616",38.98583,-114.31388,"DeepGreen","Wheeler Peak - 3982m",3982
"1617",48.11194,-121.11305,"DeepGreen","Glacier Peak - 3213m",3213
"1618",37.63416,-118.25583,"Blue","White Mtn. Peak - 4342m",4342
"1619",43.18444,-109.65416,"Blue","Gannett Peak - 4208m",4208
"1620",44.38194,-107.17416,"Blue","Cloud Peak - 4013m",4013
"1621",43.74111,-110.8025,"Blue","Grand Teton - 4197m",4197
"1622",45.245,-117.29277,"Green","Sacajawea Peak - 2999m",2999
"1623",40.77638,-110.37277,"Blue","Kings Peak - 4123m",4123
"1624",32.70166,-109.87194,"DeepGreen","Mt. Graham - 3267m",3267
"1625",34.355,-117.64611,"DeepGreen","Mt. San Antonio - 3068m",3068
"1626",36.16972,-117.08916,"DeepGreen","Telescope Peak - 3367m",3367
"1627",38.43861,-109.22916,"DeepGreen","Mt. Peale - 3877m",3877
"1628",44.27027,-71.30333,"LightGreen","Mt. Washington - 1917m",1917
"1629",35.76472,-82.265,"Green","Mt. Mitchell - 2037m",2037
"1630",35.34638,-111.67805,"DeepGreen","Humphreys Peak - 3851m",3851
"1631",44.1375,-113.78111,"DeepGreen","Borah Peak - 3859m",3859
"1632",38.75194,-116.92666,"DeepGreen","Mt. Jefferson - 3640m",3640
"1633",38.10888,-110.81361,"DeepGreen","Mt. Ellen - 3512m",3512
"1634",40.45944,-112.62638,"DeepGreen","Deseret Peak - 3362m",3362
"1635",44.67416,-121.79944,"DeepGreen","Mt. Jefferson - 3200m",3200
"1636",41.02111,-114.07722,"DeepGreen","Pilot Peak - 3266m",3266
"1637",46.01805,-110.27666,"DeepGreen","Crazy Peak - 3417m",3417
"1638",47.3825,-113.91888,"Green","McDonald Peak - 2993m",2993
"1639",44.10333,-121.76916,"DeepGreen","South Sister - 3157m",3157
"1640",33.37416,-105.80861,"DeepGreen","Sierra Blanca Peak - 3649m",3649
"1641",38.84111,-105.04277,"Blue","Pikes Peak - 4301m",4301
"1642",39.82166,-111.76027,"DeepGreen","Mt. Nebo - 3636m",3636
"1643",48.22305,-115.68916,"Green","Snowshoe Peak - 2663m",2663
"1644",39.41305,-114.59972,"DeepGreen","North Schell Peak - 3622m",3622
"1645",40.5225,-118.17083,"Green","Star Peak - 2998m",2998
"1646",36.65777,-115.20083,"DeepGreen","Hayford Peak - 3021m",3021
"1647",44.14138,-113.08277,"DeepGreen","Diamond Peak - 3718m",3718
"1648",40.3725,-112.18888,"DeepGreen","Flat Top Mtn. - 3237m",3237
"1649",47.475,-120.90222,"Green","Mt. Stuart - 2870m",2870
"1650",37.5775,-105.48555,"Blue","Blanca Peak - 4372m",4372
"1651",40.39194,-111.64638,"DeepGreen","Mt. Timpanogos - 3581m",3581
"1652",39.82805,-113.91972,"DeepGreen","Ibapah Peak - 3691m",3691
"1653",40.48805,-121.50472,"DeepGreen","Lassen Peak - 3187m",3187
"1654",48.92472,-113.84777,"DeepGreen","Mt. Cleveland - 3190m",3190
"1655",38.83277,-117.35305,"DeepGreen","Arc Dome - 3588m",3588
"1656",45.32388,-116.54833,"Green","He Devil - 2871m",2871
"1657",48.92833,-117.46,"Green","Abercrombie Mtn. - 2228m",2228
"1658",32.44277,-110.78833,"Green","Mt. Lemmon - 2791m",2791
"1659",31.84638,-109.29111,"Green","Chiricahua Peak - 2975m",2975
"1660",41.32,-122.48,"Green","Mt. Eddy - 2751m",2751
"1661",31.39277,-110.29305,"Green","Miller Peak - 2885m",2885
"1662",44.11277,-73.92361,"LightGreen","Mt. Marcy - 1629m",1629
"1663",39.27333,-114.19861,"DeepGreen","Mt. Moriah - 3678m",3678
